Freq.	V(vo)
2.26986485188306e+006	(-4.14667297021399e+000dB,-1.31503758827033e+000°)
2.27509743077130e+006	(-4.14668708892605e+000dB,-1.31809578309430e+000°)
2.28034207199965e+006	(-4.14670127275856e+000dB,-1.32116095005010e+000°)
2.28559880337466e+006	(-4.14671552201383e+000dB,-1.32423310589133e+000°)
2.29086765276700e+006	(-4.14672983699212e+000dB,-1.32731226638843e+000°)
2.29614864811159e+006	(-4.14674421799673e+000dB,-1.33039844793965e+000°)
2.30144181740773e+006	(-4.14675866533185e+000dB,-1.33349166673253e+000°)
2.30674718871929e+006	(-4.14677317930340e+000dB,-1.33659193916801e+000°)
2.31206479017481e+006	(-4.14678776021788e+000dB,-1.33969928135846e+000°)
2.31739464996770e+006	(-4.14680240838480e+000dB,-1.34281370987835e+000°)
2.32273679635632e+006	(-4.14681712411258e+000dB,-1.34593524086588e+000°)
2.32809125766422e+006	(-4.14683190771414e+000dB,-1.34906389103884e+000°)
2.33345806228021e+006	(-4.14684675950043e+000dB,-1.35219967652904e+000°)
2.33883723865856e+006	(-4.14686167978815e+000dB,-1.35534261432845e+000°)
2.34422881531913e+006	(-4.14687666889080e+000dB,-1.35849272051635e+000°)
2.34963282084751e+006	(-4.14689172712683e+000dB,-1.36165001200793e+000°)
2.35504928389521e+006	(-4.14690685481439e+000dB,-1.36481450524169e+000°)
2.36047823317978e+006	(-4.14692205227302e+000dB,-1.36798621688437e+000°)
2.36591969748496e+006	(-4.14693731982444e+000dB,-1.37116516357790e+000°)
2.37137370566085e+006	(-4.14695265779227e+000dB,-1.37435136216041e+000°)
2.37684028662407e+006	(-4.14696806650129e+000dB,-1.37754482965797e+000°)
2.38231946935788e+006	(-4.14698354627538e+000dB,-1.38074558216551e+000°)
2.38781128291237e+006	(-4.14699909744393e+000dB,-1.38395363708293e+000°)
2.39331575640458e+006	(-4.14701472033506e+000dB,-1.38716901108384e+000°)
2.39883291901868e+006	(-4.14703041528029e+000dB,-1.39039172136397e+000°)
2.40436280000612e+006	(-4.14704618261099e+000dB,-1.39362178467332e+000°)
2.40990542868578e+006	(-4.14706202266095e+000dB,-1.39685921814439e+000°)
2.41546083444412e+006	(-4.14707793576405e+000dB,-1.40010403839203e+000°)
2.42102904673536e+006	(-4.14709392225797e+000dB,-1.40335626289133e+000°)
2.42661009508159e+006	(-4.14710998248080e+000dB,-1.40661590858359e+000°)
2.43220400907299e+006	(-4.14712611677213e+000dB,-1.40988299269053e+000°)
2.43781081836793e+006	(-4.14714232547323e+000dB,-1.41315753240168e+000°)
2.44343055269314e+006	(-4.14715860892764e+000dB,-1.41643954504554e+000°)
2.44906324184391e+006	(-4.14717496747796e+000dB,-1.41972904752775e+000°)
2.45470891568420e+006	(-4.14719140147205e+000dB,-1.42302605744632e+000°)
2.46036760414679e+006	(-4.14720791125701e+000dB,-1.42633059221905e+000°)
2.46603933723350e+006	(-4.14722449718279e+000dB,-1.42964266927689e+000°)
2.47172414501529e+006	(-4.14724115959870e+000dB,-1.43296230571309e+000°)
2.47742205763244e+006	(-4.14725789885705e+000dB,-1.43628951898618e+000°)
2.48313310529473e+006	(-4.14727471531262e+000dB,-1.43962432667686e+000°)
2.48885731828155e+006	(-4.14729160932158e+000dB,-1.44296674656746e+000°)
2.49459472694211e+006	(-4.14730858124209e+000dB,-1.44631679633532e+000°)
2.50034536169558e+006	(-4.14732563142996e+000dB,-1.44967449294512e+000°)
2.50610925303126e+006	(-4.14734276024772e+000dB,-1.45303985438942e+000°)
2.51188643150873e+006	(-4.14735996805876e+000dB,-1.45641289876831e+000°)
2.51767692775800e+006	(-4.14737725522458e+000dB,-1.45979364315439e+000°)
2.52348077247972e+006	(-4.14739462211202e+000dB,-1.46318210561780e+000°)
2.52929799644529e+006	(-4.14741206908986e+000dB,-1.46657830438966e+000°)
2.53512863049705e+006	(-4.14742959652376e+000dB,-1.46998225640850e+000°)
2.54097270554844e+006	(-4.14744720478723e+000dB,-1.47339398042224e+000°)
2.54683025258417e+006	(-4.14746489425062e+000dB,-1.47681349376058e+000°)
2.55270130266038e+006	(-4.14748266529048e+000dB,-1.48024081497709e+000°)
2.55858588690478e+006	(-4.14750051828018e+000dB,-1.48367596164471e+000°)
2.56448403651684e+006	(-4.14751845359805e+000dB,-1.48711895184724e+000°)
2.57039578276799e+006	(-4.14753647162287e+000dB,-1.49056980364939e+000°)
2.57632115700170e+006	(-4.14755457273790e+000dB,-1.49402853572211e+000°)
2.58226019063372e+006	(-4.14757275732334e+000dB,-1.49749516558995e+000°)
2.58821291515221e+006	(-4.14759102576572e+000dB,-1.50096971200862e+000°)
2.59417936211793e+006	(-4.14760937844902e+000dB,-1.50445219265107e+000°)
2.60015956316439e+006	(-4.14762781576332e+000dB,-1.50794262629350e+000°)
2.60615354999801e+006	(-4.14764633809789e+000dB,-1.51144103114698e+000°)
2.61216135439832e+006	(-4.14766494584307e+000dB,-1.51494742532292e+000°)
2.61818300821809e+006	(-4.14768363939547e+000dB,-1.51846182788057e+000°)
2.62421854338355e+006	(-4.14770241914628e+000dB,-1.52198425645318e+000°)
2.63026799189449e+006	(-4.14772128549558e+000dB,-1.52551473019897e+000°)
2.63633138582448e+006	(-4.14774023884144e+000dB,-1.52905326744343e+000°)
2.64240875732104e+006	(-4.14775927958458e+000dB,-1.53259988686582e+000°)
2.64850013860580e+006	(-4.14777840812793e+000dB,-1.53615460707709e+000°)
2.65460556197463e+006	(-4.14779762487414e+000dB,-1.53971744641645e+000°)
2.66072505979790e+006	(-4.14781693023168e+000dB,-1.54328842399882e+000°)
2.66685866452057e+006	(-4.14783632460782e+000dB,-1.54686755852777e+000°)
2.67300640866240e+006	(-4.14785580841215e+000dB,-1.55045486862218e+000°)
2.67916832481812e+006	(-4.14787538205790e+000dB,-1.55405037336131e+000°)
2.68534444565759e+006	(-4.14789504595779e+000dB,-1.55765409152443e+000°)
2.69153480392600e+006	(-4.14791480052759e+000dB,-1.56126604194503e+000°)
2.69773943244400e+006	(-4.14793464618511e+000dB,-1.56488624363798e+000°)
2.70395836410792e+006	(-4.14795458334926e+000dB,-1.56851471553262e+000°)
2.71019163188992e+006	(-4.14797461244381e+000dB,-1.57215147716173e+000°)
2.71643926883815e+006	(-4.14799473388892e+000dB,-1.57579654695682e+000°)
2.72270130807698e+006	(-4.14801494811248e+000dB,-1.57944994448214e+000°)
2.72897778280711e+006	(-4.14803525554137e+000dB,-1.58311168892124e+000°)
2.73526872630578e+006	(-4.14805565660231e+000dB,-1.58678179893352e+000°)
2.74157417192694e+006	(-4.14807615173023e+000dB,-1.59046029459342e+000°)
2.74789415310146e+006	(-4.14809674135669e+000dB,-1.59414719485756e+000°)
2.75422870333722e+006	(-4.14811742591595e+000dB,-1.59784251883106e+000°)
2.76057785621940e+006	(-4.14813820584644e+000dB,-1.60154628625317e+000°)
2.76694164541056e+006	(-4.14815908158667e+000dB,-1.60525851630649e+000°)
2.77332010465089e+006	(-4.14818005357988e+000dB,-1.60897922896264e+000°)
2.77971326775834e+006	(-4.14820112226648e+000dB,-1.61270844312276e+000°)
2.78612116862882e+006	(-4.14822228809424e+000dB,-1.61644617889900e+000°)
2.79254384123638e+006	(-4.14824355150844e+000dB,-1.62019245547190e+000°)
2.79898131963340e+006	(-4.14826491295873e+000dB,-1.62394729259161e+000°)
2.80543363795075e+006	(-4.14828637289999e+000dB,-1.62771071057788e+000°)
2.81190083039798e+006	(-4.14830793178016e+000dB,-1.63148272805389e+000°)
2.81838293126349e+006	(-4.14832959005959e+000dB,-1.63526336580477e+000°)
2.82487997491474e+006	(-4.14835134819301e+000dB,-1.63905264298288e+000°)
2.83139199579841e+006	(-4.14837320664248e+000dB,-1.64285058010563e+000°)
2.83791902844058e+006	(-4.14839516586817e+000dB,-1.64665719652324e+000°)
2.84446110744694e+006	(-4.14841722633501e+000dB,-1.65047251248512e+000°)
2.85101826750293e+006	(-4.14843938850858e+000dB,-1.65429654783736e+000°)
2.85759054337397e+006	(-4.14846165285811e+000dB,-1.65812932290304e+000°)
2.86417796990560e+006	(-4.14848401985484e+000dB,-1.66197085786860e+000°)
2.87078058202371e+006	(-4.14850648996928e+000dB,-1.66582117248911e+000°)
2.87739841473468e+006	(-4.14852906367581e+000dB,-1.66968028685265e+000°)
2.88403150312562e+006	(-4.14855174145579e+000dB,-1.67354822197346e+000°)
2.89067988236448e+006	(-4.14857452378327e+000dB,-1.67742499731117e+000°)
2.89734358770033e+006	(-4.14859741114211e+000dB,-1.68131063351401e+000°)
2.90402265446345e+006	(-4.14862040401610e+000dB,-1.68520515106495e+000°)
2.91071711806560e+006	(-4.14864350289021e+000dB,-1.68910857021796e+000°)
2.91742701400016e+006	(-4.14866670825298e+000dB,-1.69302091154319e+000°)
2.92415237784233e+006	(-4.14869002059559e+000dB,-1.69694219569182e+000°)
2.93089324524931e+006	(-4.14871344040906e+000dB,-1.70087244291445e+000°)
2.93764965196052e+006	(-4.14873696818835e+000dB,-1.70481167384125e+000°)
2.94442163379775e+006	(-4.14876060443029e+000dB,-1.70875990918289e+000°)
2.95120922666537e+006	(-4.14878434963705e+000dB,-1.71271716999766e+000°)
2.95801246655053e+006	(-4.14880820430691e+000dB,-1.71668347652033e+000°)
2.96483138952332e+006	(-4.14883216894400e+000dB,-1.72065884950409e+000°)
2.97166603173700e+006	(-4.14885624405816e+000dB,-1.72464331048703e+000°)
2.97851642942816e+006	(-4.14888043015448e+000dB,-1.72863687963383e+000°)
2.98538261891693e+006	(-4.14890472774530e+000dB,-1.73263957822455e+000°)
2.99226463660716e+006	(-4.14892913734271e+000dB,-1.73665142691401e+000°)
2.99916251898662e+006	(-4.14895365946347e+000dB,-1.74067244703403e+000°)
3.00607630262720e+006	(-4.14897829462458e+000dB,-1.74470265932288e+000°)
3.01300602418508e+006	(-4.14900304334844e+000dB,-1.74874208541447e+000°)
3.01995172040098e+006	(-4.14902790615646e+000dB,-1.75279074614579e+000°)
3.02691342810026e+006	(-4.14905288357409e+000dB,-1.75684866279535e+000°)
3.03389118419323e+006	(-4.14907797612838e+000dB,-1.76091585648540e+000°)
3.04088502567523e+006	(-4.14910318434963e+000dB,-1.76499234862428e+000°)
3.04789498962693e+006	(-4.14912850877040e+000dB,-1.76907816058695e+000°)
3.05492111321446e+006	(-4.14915394992534e+000dB,-1.77317331359635e+000°)
3.06196343368962e+006	(-4.14917950835253e+000dB,-1.77727782942315e+000°)
3.06902198839010e+006	(-4.14920518459212e+000dB,-1.78139172952613e+000°)
3.07609681473965e+006	(-4.14923097918454e+000dB,-1.78551503513149e+000°)
3.08318795024829e+006	(-4.14925689267548e+000dB,-1.78964776799709e+000°)
3.09029543251252e+006	(-4.14928292561284e+000dB,-1.79378994983513e+000°)
3.09741929921551e+006	(-4.14930907854491e+000dB,-1.79794160206096e+000°)
3.10455958812728e+006	(-4.14933535202632e+000dB,-1.80210274690395e+000°)
3.11171633710494e+006	(-4.14936174661048e+000dB,-1.80627340582652e+000°)
3.11888958409286e+006	(-4.14938826285416e+000dB,-1.81045360055958e+000°)
3.12607936712288e+006	(-4.14941490131864e+000dB,-1.81464335323696e+000°)
3.13328572431450e+006	(-4.14944166256594e+000dB,-1.81884268561979e+000°)
3.14050869387513e+006	(-4.14946854716005e+000dB,-1.82305161959330e+000°)
3.14774831410023e+006	(-4.14949555567100e+000dB,-1.82727017758913e+000°)
3.15500462337354e+006	(-4.14952268866743e+000dB,-1.83149838135078e+000°)
3.16227766016729e+006	(-4.14954994672327e+000dB,-1.83573625313575e+000°)
3.16956746304240e+006	(-4.14957733041188e+000dB,-1.83998381484378e+000°)
3.17687407064867e+006	(-4.14960484031351e+000dB,-1.84424108899563e+000°)
3.18419752172502e+006	(-4.14963247700959e+000dB,-1.84850809789330e+000°)
3.19153785509966e+006	(-4.14966024108129e+000dB,-1.85278486363558e+000°)
3.19889510969029e+006	(-4.14968813311779e+000dB,-1.85707140895795e+000°)
3.20626932450436e+006	(-4.14971615370486e+000dB,-1.86136775581525e+000°)
3.21366053863921e+006	(-4.14974430343743e+000dB,-1.86567392723645e+000°)
3.22106879128232e+006	(-4.14977258290575e+000dB,-1.86998994503179e+000°)
3.22849412171152e+006	(-4.14980099270905e+000dB,-1.87431583211719e+000°)
3.23593656929516e+006	(-4.14982953344787e+000dB,-1.87865161142345e+000°)
3.24339617349237e+006	(-4.14985820572395e+000dB,-1.88299730528303e+000°)
3.25087297385322e+006	(-4.14988701014221e+000dB,-1.88735293649677e+000°)
3.25836701001896e+006	(-4.14991594731159e+000dB,-1.89171852790772e+000°)
3.26587832172223e+006	(-4.14994501784143e+000dB,-1.89609410215422e+000°)
3.27340694878725e+006	(-4.14997422234636e+000dB,-1.90047968216740e+000°)
3.28095293113005e+006	(-4.15000356144333e+000dB,-1.90487529104740e+000°)
3.28851630875869e+006	(-4.15003303574964e+000dB,-1.90928095143853e+000°)
3.29609712177344e+006	(-4.15006264588928e+000dB,-1.91369668669918e+000°)
3.30369541036700e+006	(-4.15009239248770e+000dB,-1.91812251990262e+000°)
3.31131121482476e+006	(-4.15012227617168e+000dB,-1.92255847408756e+000°)
3.31894457552495e+006	(-4.15015229757229e+000dB,-1.92700457241338e+000°)
3.32659553293889e+006	(-4.15018245732206e+000dB,-1.93146083802055e+000°)
3.33426412763119e+006	(-4.15021275605773e+000dB,-1.93592729409006e+000°)
3.34195040025998e+006	(-4.15024319442050e+000dB,-1.94040396445636e+000°)
3.34965439157711e+006	(-4.15027377305192e+000dB,-1.94489087218230e+000°)
3.35737614242838e+006	(-4.15030449259677e+000dB,-1.94938804070101e+000°)
3.36511569375374e+006	(-4.15033535370391e+000dB,-1.95389549362913e+000°)
3.37287308658752e+006	(-4.15036635702351e+000dB,-1.95841325421693e+000°)
3.38064836205864e+006	(-4.15039750321210e+000dB,-1.96294134657036e+000°)
3.38844156139085e+006	(-4.15042879292449e+000dB,-1.96747979383578e+000°)
3.39625272590290e+006	(-4.15046022682033e+000dB,-1.97202861973203e+000°)
3.40408189700883e+006	(-4.15049180556651e+000dB,-1.97658784850290e+000°)
3.41192911621810e+006	(-4.15052352982778e+000dB,-1.98115750368259e+000°)
3.41979442513590e+006	(-4.15055540027124e+000dB,-1.98573760886432e+000°)
3.42767786546331e+006	(-4.15058741757134e+000dB,-1.99032818824079e+000°)
3.43557947899755e+006	(-4.15061958240412e+000dB,-1.99492926576471e+000°)
3.44349930763219e+006	(-4.15065189544690e+000dB,-1.99954086541512e+000°)
3.45143739335736e+006	(-4.15068435738306e+000dB,-2.00416301138025e+000°)
3.45939377826002e+006	(-4.15071696889492e+000dB,-2.00879572743645e+000°)
3.46736850452411e+006	(-4.15074973067256e+000dB,-2.01343903810241e+000°)
3.47536161443085e+006	(-4.15078264340615e+000dB,-2.01809296738905e+000°)
3.48337315035891e+006	(-4.15081570779005e+000dB,-2.02275753973885e+000°)
3.49140315478465e+006	(-4.15084892452441e+000dB,-2.02743277978652e+000°)
3.49945167028235e+006	(-4.15088229430511e+000dB,-2.03211871117717e+000°)
3.50751873952446e+006	(-4.15091581783951e+000dB,-2.03681535887430e+000°)
3.51560440528176e+006	(-4.15094949583408e+000dB,-2.04152274738048e+000°)
3.52370871042364e+006	(-4.15098332899916e+000dB,-2.04624090111171e+000°)
3.53183169791834e+006	(-4.15101731804755e+000dB,-2.05096984464750e+000°)
3.53997341083311e+006	(-4.15105146369508e+000dB,-2.05570960244830e+000°)
3.54813389233452e+006	(-4.15108576666668e+000dB,-2.06046019994995e+000°)
3.55631318568861e+006	(-4.15112022768018e+000dB,-2.06522166107974e+000°)
3.56451133426120e+006	(-4.15115484746678e+000dB,-2.06999401134896e+000°)
3.57272838151804e+006	(-4.15118962675227e+000dB,-2.07477727491522e+000°)
3.58096437102511e+006	(-4.15122456627620e+000dB,-2.07957147778631e+000°)
3.58921934644880e+006	(-4.15125966677019e+000dB,-2.08437664394356e+000°)
3.59749335155617e+006	(-4.15129492897611e+000dB,-2.08919279884391e+000°)
3.60578643021517e+006	(-4.15133035363766e+000dB,-2.09401996762087e+000°)
3.61409862639487e+006	(-4.15136594149915e+000dB,-2.09885817488137e+000°)
3.62242998416572e+006	(-4.15140169331817e+000dB,-2.10370744703354e+000°)
3.63078054769975e+006	(-4.15143760984102e+000dB,-2.10856780819581e+000°)
3.63915036127080e+006	(-4.15147369182837e+000dB,-2.11343928420785e+000°)
3.64753946925480e+006	(-4.15150994004267e+000dB,-2.11832190061686e+000°)
3.65594791612997e+006	(-4.15154635524282e+000dB,-2.12321568213214e+000°)
3.66437574647705e+006	(-4.15158293820185e+000dB,-2.12812065496489e+000°)
3.67282300497956e+006	(-4.15161968968823e+000dB,-2.13303684431711e+000°)
3.68128973642403e+006	(-4.15165661047955e+000dB,-2.13796427621934e+000°)
3.68977598570021e+006	(-4.15169370135163e+000dB,-2.14290297589583e+000°)
3.69828179780137e+006	(-4.15173096308765e+000dB,-2.14785296927579e+000°)
3.70680721782446e+006	(-4.15176839647166e+000dB,-2.15281428179186e+000°)
3.71535229097043e+006	(-4.15180600229283e+000dB,-2.15778693952179e+000°)
3.72391706254438e+006	(-4.15184378134693e+000dB,-2.16277096871450e+000°)
3.73250157795590e+006	(-4.15188173442635e+000dB,-2.16776639457676e+000°)
3.74110588271923e+006	(-4.15191986233403e+000dB,-2.17277324373973e+000°)
3.74973002245352e+006	(-4.15195816587175e+000dB,-2.17779154188341e+000°)
3.75837404288313e+006	(-4.15199664584850e+000dB,-2.18282131542323e+000°)
3.76703798983777e+006	(-4.15203530307385e+000dB,-2.18786259029267e+000°)
3.77572190925284e+006	(-4.15207413836319e+000dB,-2.19291539277064e+000°)
3.78442584716961e+006	(-4.15211315253518e+000dB,-2.19797974926216e+000°)
3.79314984973549e+006	(-4.15215234641193e+000dB,-2.20305568607958e+000°)
3.80189396320428e+006	(-4.15219172081891e+000dB,-2.20814322945839e+000°)
3.81065823393640e+006	(-4.15223127658582e+000dB,-2.21324240601028e+000°)
3.81944270839913e+006	(-4.15227101454563e+000dB,-2.21835324195528e+000°)
3.82824743316689e+006	(-4.15231093554028e+000dB,-2.22347576481249e+000°)
3.83707245492144e+006	(-4.15235104040559e+000dB,-2.22861000027261e+000°)
3.84591782045219e+006	(-4.15239132998946e+000dB,-2.23375597535269e+000°)
3.85478357665637e+006	(-4.15243180513762e+000dB,-2.23891371654232e+000°)
3.86366977053934e+006	(-4.15247246670667e+000dB,-2.24408325109186e+000°)
3.87257644921481e+006	(-4.15251331555297e+000dB,-2.24926460589490e+000°)
3.88150365990512e+006	(-4.15255435253364e+000dB,-2.25445780724883e+000°)
3.89045144994144e+006	(-4.15259557851608e+000dB,-2.25966288266906e+000°)
3.89941986676407e+006	(-4.15263699437034e+000dB,-2.26487985937324e+000°)
3.90840895792265e+006	(-4.15267860096338e+000dB,-2.27010876367194e+000°)
3.91741877107646e+006	(-4.15272039917889e+000dB,-2.27534962384105e+000°)
3.92644935399462e+006	(-4.15276238989465e+000dB,-2.28060246665661e+000°)
3.93550075455639e+006	(-4.15280457399101e+000dB,-2.28586731878265e+000°)
3.94457302075140e+006	(-4.15284695235845e+000dB,-2.29114420786542e+000°)
3.95366620067989e+006	(-4.15288952589596e+000dB,-2.29643316223437e+000°)
3.96278034255300e+006	(-4.15293229549067e+000dB,-2.30173420795465e+000°)
3.97191549469301e+006	(-4.15297526205295e+000dB,-2.30704737405368e+000°)
3.98107170553358e+006	(-4.15301842647845e+000dB,-2.31237268652615e+000°)
3.99024902362002e+006	(-4.15306178968347e+000dB,-2.31771017431707e+000°)
3.99944749760957e+006	(-4.15310535257770e+000dB,-2.32305986453957e+000°)
4.00866717627162e+006	(-4.15314911607820e+000dB,-2.32842178476991e+000°)
4.01790810848799e+006	(-4.15319308110716e+000dB,-2.33379596313174e+000°)
4.02717034325318e+006	(-4.15323724859347e+000dB,-2.33918242781695e+000°)
4.03645392967463e+006	(-4.15328161946484e+000dB,-2.34458120655024e+000°)
4.04575891697301e+006	(-4.15332619465240e+000dB,-2.34999232681419e+000°)
4.05508535448241e+006	(-4.15337097509882e+000dB,-2.35541581727376e+000°)
4.06443329165070e+006	(-4.15341596174739e+000dB,-2.36085170615332e+000°)
4.07380277803970e+006	(-4.15346115554316e+000dB,-2.36630002134337e+000°)
4.08319386332549e+006	(-4.15350655743596e+000dB,-2.37176079082207e+000°)
4.09260659729867e+006	(-4.15355216838754e+000dB,-2.37723404378108e+000°)
4.10204102986463e+006	(-4.15359798935137e+000dB,-2.38271980767358e+000°)
4.11149721104378e+006	(-4.15364402129733e+000dB,-2.38821811166257e+000°)
4.12097519097185e+006	(-4.15369026519182e+000dB,-2.39372898386070e+000°)
4.13047501990016e+006	(-4.15373672200821e+000dB,-2.39925245285671e+000°)
4.13999674819585e+006	(-4.15378339272678e+000dB,-2.40478854759259e+000°)
4.14954042634217e+006	(-4.15383027832961e+000dB,-2.41033729672265e+000°)
4.15910610493876e+006	(-4.15387737979930e+000dB,-2.41589872841058e+000°)
4.16869383470189e+006	(-4.15392469812881e+000dB,-2.42147287173299e+000°)
4.17830366646475e+006	(-4.15397223431677e+000dB,-2.42705975590007e+000°)
4.18793565117771e+006	(-4.15401998936317e+000dB,-2.43265940981736e+000°)
4.19758983990860e+006	(-4.15406796427158e+000dB,-2.43827186233658e+000°)
4.20726628384296e+006	(-4.15411616005122e+000dB,-2.44389714234643e+000°)
4.21696503428434e+006	(-4.15416457771835e+000dB,-2.44953527935349e+000°)
4.22668614265454e+006	(-4.15421321829020e+000dB,-2.45518630237226e+000°)
4.23642966049392e+006	(-4.15426208279046e+000dB,-2.46085024064023e+000°)
4.24619563946163e+006	(-4.15431117224816e+000dB,-2.46652712360676e+000°)
4.25598413133593e+006	(-4.15436048769609e+000dB,-2.47221698052214e+000°)
4.26579518801442e+006	(-4.15441003017083e+000dB,-2.47791984092758e+000°)
4.27562886151436e+006	(-4.15445980071427e+000dB,-2.48363573410131e+000°)
4.28548520397288e+006	(-4.15450980037646e+000dB,-2.48936469018836e+000°)
4.29536426764736e+006	(-4.15456003020657e+000dB,-2.49510673825906e+000°)
4.30526610491559e+006	(-4.15461049126356e+000dB,-2.50086190850088e+000°)
4.31519076827613e+006	(-4.15466118460507e+000dB,-2.50663023008993e+000°)
4.32513831034856e+006	(-4.15471211130118e+000dB,-2.51241173334629e+000°)
4.33510878387376e+006	(-4.15476327242047e+000dB,-2.51820644792442e+000°)
4.34510224171418e+006	(-4.15481466903970e+000dB,-2.52401440374759e+000°)
4.35511873685415e+006	(-4.15486630224268e+000dB,-2.52983563128964e+000°)
4.36515832240012e+006	(-4.15491817311591e+000dB,-2.53567016073204e+000°)
4.37522105158098e+006	(-4.15497028274082e+000dB,-2.54151802094971e+000°)
4.38530697774831e+006	(-4.15502263222660e+000dB,-2.54737924395594e+000°)
4.39541615437669e+006	(-4.15507522266519e+000dB,-2.55325385885067e+000°)
4.40554863506398e+006	(-4.15512805516452e+000dB,-2.55914189624953e+000°)
4.41570447353157e+006	(-4.15518113083647e+000dB,-2.56504338667734e+000°)
4.42588372362470e+006	(-4.15523445079798e+000dB,-2.57095836081846e+000°)
4.43608643931276e+006	(-4.15528801616602e+000dB,-2.57688684857791e+000°)
4.44631267468952e+006	(-4.15534182807232e+000dB,-2.58282888148685e+000°)
4.45656248397346e+006	(-4.15539588764561e+000dB,-2.58878448962477e+000°)
4.46683592150805e+006	(-4.15545019602119e+000dB,-2.59475370376279e+000°)
4.47713304176204e+006	(-4.15550475434196e+000dB,-2.60073655487353e+000°)
4.48745389932974e+006	(-4.15555956375528e+000dB,-2.60673307383722e+000°)
4.49779854893129e+006	(-4.15561462541380e+000dB,-2.61274329169203e+000°)
4.50816704541301e+006	(-4.15566994047585e+000dB,-2.61876723955392e+000°)
4.51855944374763e+006	(-4.15572551010032e+000dB,-2.62480494805604e+000°)
4.52897579903461e+006	(-4.15578133545639e+000dB,-2.63085644856510e+000°)
4.53941616650043e+006	(-4.15583741771970e+000dB,-2.63692177249308e+000°)
4.54988060149888e+006	(-4.15589375806930e+000dB,-2.64300095123779e+000°)
4.56036915951135e+006	(-4.15595035768696e+000dB,-2.64909401582018e+000°)
4.57088189614713e+006	(-4.15600721776156e+000dB,-2.65520099765219e+000°)
4.58141886714371e+006	(-4.15606433948986e+000dB,-2.66132192837674e+000°)
4.59198012836706e+006	(-4.15612172407031e+000dB,-2.66745683945079e+000°)
4.60256573581193e+006	(-4.15617937271111e+000dB,-2.67360576270061e+000°)
4.61317574560216e+006	(-4.15623728662410e+000dB,-2.67976872998482e+000°)
4.62381021399097e+006	(-4.15629546702174e+000dB,-2.68594577234655e+000°)
4.63446919736124e+006	(-4.15635391512996e+000dB,-2.69213692226356e+000°)
4.64515275222585e+006	(-4.15641263217721e+000dB,-2.69834221166434e+000°)
4.65586093522794e+006	(-4.15647161939776e+000dB,-2.70456167251971e+000°)
4.66659380314123e+006	(-4.15653087802470e+000dB,-2.71079533620744e+000°)
4.67735141287033e+006	(-4.15659040930897e+000dB,-2.71704323555032e+000°)
4.68813382145099e+006	(-4.15665021449617e+000dB,-2.72330540207365e+000°)
4.69894108605049e+006	(-4.15671029484807e+000dB,-2.72958186885867e+000°)
4.70977326396786e+006	(-4.15677065162147e+000dB,-2.73587266743854e+000°)
4.72063041263423e+006	(-4.15683128608857e+000dB,-2.74217783088551e+000°)
4.73151258961313e+006	(-4.15689219952238e+000dB,-2.74849739156593e+000°)
4.74241985260077e+006	(-4.15695339319520e+000dB,-2.75483138110746e+000°)
4.75335225942637e+006	(-4.15701486840312e+000dB,-2.76117983353540e+000°)
4.76430986805247e+006	(-4.15707662642590e+000dB,-2.76754278007711e+000°)
4.77529273657522e+006	(-4.15713866857035e+000dB,-2.77392025471431e+000°)
4.78630092322469e+006	(-4.15720099612817e+000dB,-2.78031228892896e+000°)
4.79733448636519e+006	(-4.15726361041850e+000dB,-2.78671891694086e+000°)
4.80839348449558e+006	(-4.15732651274951e+000dB,-2.79314017076317e+000°)
4.81947797624956e+006	(-4.15738970444905e+000dB,-2.79957608443118e+000°)
4.83058802039601e+006	(-4.15745318683413e+000dB,-2.80602668978914e+000°)
4.84172367583928e+006	(-4.15751696124418e+000dB,-2.81249202087384e+000°)
4.85288500161949e+006	(-4.15758102901349e+000dB,-2.81897211034097e+000°)
4.86407205691289e+006	(-4.15764539148761e+000dB,-2.82546699158753e+000°)
4.87528490103213e+006	(-4.15771005001991e+000dB,-2.83197669829819e+000°)
4.88652359342660e+006	(-4.15777500597011e+000dB,-2.83850126432234e+000°)
4.89778819368272e+006	(-4.15784026069351e+000dB,-2.84504072206355e+000°)
4.90907876152429e+006	(-4.15790581556430e+000dB,-2.85159510575860e+000°)
4.92039535681276e+006	(-4.15797167196023e+000dB,-2.85816444929105e+000°)
4.93173803954761e+006	(-4.15803783125665e+000dB,-2.86474878564674e+000°)
4.94310686986660e+006	(-4.15810429484487e+000dB,-2.87134814890849e+000°)
4.95450190804614e+006	(-4.15817106412485e+000dB,-2.87796257369514e+000°)
4.96592321450159e+006	(-4.15823814049032e+000dB,-2.88459209308747e+000°)
4.97737084978759e+006	(-4.15830552535540e+000dB,-2.89123674182199e+000°)
4.98884487459835e+006	(-4.15837322012276e+000dB,-2.89789655285090e+000°)
5.00034534976801e+006	(-4.15844122622194e+000dB,-2.90457156129379e+000°)
5.01187233627094e+006	(-4.15850954507620e+000dB,-2.91126180106127e+000°)
5.02342589522208e+006	(-4.15857817812212e+000dB,-2.91796730693986e+000°)
5.03500608787725e+006	(-4.15864712679569e+000dB,-2.92468811275248e+000°)
5.04661297563349e+006	(-4.15871639253804e+000dB,-2.93142425248249e+000°)
5.05824662002934e+006	(-4.15878597681544e+000dB,-2.93817576226842e+000°)
