Freq.	V(vo)/V(vi)
1.70608238900301e+001	(-2.72805708706051e+001dB,8.60093747040923e+001°)
1.71001531509018e+001	(-2.72606679573555e+001dB,8.60002051873637e+001°)
1.71395730750831e+001	(-2.72407654900523e+001dB,8.59910147386430e+001°)
1.71790838715748e+001	(-2.72208634707342e+001dB,8.59818033110951e+001°)
1.72186857498589e+001	(-2.72009619014488e+001dB,8.59725708577865e+001°)
1.72583789199009e+001	(-2.71810607842523e+001dB,8.59633173316855e+001°)
1.72981635921499e+001	(-2.71611601212111e+001dB,8.59540426856617e+001°)
1.73380399775402e+001	(-2.71412599144009e+001dB,8.59447468724862e+001°)
1.73780082874926e+001	(-2.71213601659061e+001dB,8.59354298448309e+001°)
1.74180687339150e+001	(-2.71014608778210e+001dB,8.59260915552689e+001°)
1.74582215292039e+001	(-2.70815620522494e+001dB,8.59167319562740e+001°)
1.74984668862454e+001	(-2.70616636913045e+001dB,8.59073510002206e+001°)
1.75388050184165e+001	(-2.70417657971088e+001dB,8.58979486393837e+001°)
1.75792361395858e+001	(-2.70218683717951e+001dB,8.58885248259384e+001°)
1.76197604641151e+001	(-2.70019714175051e+001dB,8.58790795119603e+001°)
1.76603782068605e+001	(-2.69820749363907e+001dB,8.58696126494247e+001°)
1.77010895831730e+001	(-2.69621789306133e+001dB,8.58601241902068e+001°)
1.77418948089005e+001	(-2.69422834023440e+001dB,8.58506140860815e+001°)
1.77827941003880e+001	(-2.69223883537637e+001dB,8.58410822887233e+001°)
1.78237876744797e+001	(-2.69024937870635e+001dB,8.58315287497059e+001°)
1.78648757485193e+001	(-2.68825997044438e+001dB,8.58219534205024e+001°)
1.79060585403518e+001	(-2.68627061081157e+001dB,8.58123562524848e+001°)
1.79473362683241e+001	(-2.68428130002996e+001dB,8.58027371969241e+001°)
1.79887091512867e+001	(-2.68229203832263e+001dB,8.57930962049898e+001°)
1.80301774085945e+001	(-2.68030282591367e+001dB,8.57834332277501e+001°)
1.80717412601081e+001	(-2.67831366302816e+001dB,8.57737482161719e+001°)
1.81134009261948e+001	(-2.67632454989220e+001dB,8.57640411211198e+001°)
1.81551566277301e+001	(-2.67433548673292e+001dB,8.57543118933568e+001°)
1.81970085860986e+001	(-2.67234647377849e+001dB,8.57445604835440e+001°)
1.82389570231952e+001	(-2.67035751125807e+001dB,8.57347868422400e+001°)
1.82810021614262e+001	(-2.66836859940189e+001dB,8.57249909199010e+001°)
1.83231442237109e+001	(-2.66637973844121e+001dB,8.57151726668809e+001°)
1.83653834334822e+001	(-2.66439092860833e+001dB,8.57053320334308e+001°)
1.84077200146883e+001	(-2.66240217013658e+001dB,8.56954689696988e+001°)
1.84501541917935e+001	(-2.66041346326038e+001dB,8.56855834257302e+001°)
1.84926861897795e+001	(-2.65842480821519e+001dB,8.56756753514671e+001°)
1.85353162341469e+001	(-2.65643620523751e+001dB,8.56657446967482e+001°)
1.85780445509157e+001	(-2.65444765456495e+001dB,8.56557914113088e+001°)
1.86208713666274e+001	(-2.65245915643617e+001dB,8.56458154447804e+001°)
1.86637969083454e+001	(-2.65047071109088e+001dB,8.56358167466911e+001°)
1.87068214036567e+001	(-2.64848231876991e+001dB,8.56257952664645e+001°)
1.87499450806729e+001	(-2.64649397971516e+001dB,8.56157509534206e+001°)
1.87931681680314e+001	(-2.64450569416964e+001dB,8.56056837567749e+001°)
1.88364908948967e+001	(-2.64251746237741e+001dB,8.55955936256386e+001°)
1.88799134909617e+001	(-2.64052928458368e+001dB,8.55854805090181e+001°)
1.89234361864485e+001	(-2.63854116103473e+001dB,8.55753443558154e+001°)
1.89670592121102e+001	(-2.63655309197795e+001dB,8.55651851148275e+001°)
1.90107827992317e+001	(-2.63456507766188e+001dB,8.55550027347463e+001°)
1.90546071796312e+001	(-2.63257711833616e+001dB,8.55447971641585e+001°)
1.90985325856611e+001	(-2.63058921425152e+001dB,8.55345683515456e+001°)
1.91425592502096e+001	(-2.62860136565987e+001dB,8.55243162452836e+001°)
1.91866874067016e+001	(-2.62661357281424e+001dB,8.55140407936427e+001°)
1.92309172891003e+001	(-2.62462583596879e+001dB,8.55037419447875e+001°)
1.92752491319080e+001	(-2.62263815537882e+001dB,8.54934196467765e+001°)
1.93196831701679e+001	(-2.62065053130078e+001dB,8.54830738475622e+001°)
1.93642196394647e+001	(-2.61866296399231e+001dB,8.54727044949908e+001°)
1.94088587759265e+001	(-2.61667545371214e+001dB,8.54623115368020e+001°)
1.94536008162253e+001	(-2.61468800072027e+001dB,8.54518949206293e+001°)
1.94984459975791e+001	(-2.61270060527773e+001dB,8.54414545939990e+001°)
1.95433945577526e+001	(-2.61071326764684e+001dB,8.54309905043309e+001°)
1.95884467350586e+001	(-2.60872598809106e+001dB,8.54205025989376e+001°)
1.96336027683591e+001	(-2.60673876687503e+001dB,8.54099908250247e+001°)
1.96788628970671e+001	(-2.60475160426459e+001dB,8.53994551296903e+001°)
1.97242273611472e+001	(-2.60276450052676e+001dB,8.53888954599252e+001°)
1.97696964011172e+001	(-2.60077745592977e+001dB,8.53783117626126e+001°)
1.98152702580496e+001	(-2.59879047074306e+001dB,8.53677039845277e+001°)
1.98609491735723e+001	(-2.59680354523730e+001dB,8.53570720723382e+001°)
1.99067333898705e+001	(-2.59481667968434e+001dB,8.53464159726032e+001°)
1.99526231496874e+001	(-2.59282987435725e+001dB,8.53357356317742e+001°)
1.99986186963261e+001	(-2.59084312953035e+001dB,8.53250309961938e+001°)
2.00447202736502e+001	(-2.58885644547920e+001dB,8.53143020120965e+001°)
2.00909281260859e+001	(-2.58686982248059e+001dB,8.53035486256079e+001°)
2.01372424986225e+001	(-2.58488326081253e+001dB,8.52927707827450e+001°)
2.01836636368142e+001	(-2.58289676075429e+001dB,8.52819684294157e+001°)
2.02301917867813e+001	(-2.58091032258638e+001dB,8.52711415114188e+001°)
2.02768271952114e+001	(-2.57892394659068e+001dB,8.52602899744441e+001°)
2.03235701093608e+001	(-2.57693763305016e+001dB,8.52494137640717e+001°)
2.03704207770558e+001	(-2.57495138224917e+001dB,8.52385128257724e+001°)
2.04173794466939e+001	(-2.57296519447330e+001dB,8.52275871049071e+001°)
2.04644463672453e+001	(-2.57097907000946e+001dB,8.52166365467273e+001°)
2.05116217882542e+001	(-2.56899300914583e+001dB,8.52056610963741e+001°)
2.05589059598400e+001	(-2.56700701217183e+001dB,8.51946606988786e+001°)
2.06062991326986e+001	(-2.56502107937822e+001dB,8.51836352991619e+001°)
2.06538015581038e+001	(-2.56303521105712e+001dB,8.51725848420345e+001°)
2.07014134879090e+001	(-2.56104940750186e+001dB,8.51615092721963e+001°)
2.07491351745476e+001	(-2.55906366900717e+001dB,8.51504085342368e+001°)
2.07969668710355e+001	(-2.55707799586902e+001dB,8.51392825726343e+001°)
2.08449088309714e+001	(-2.55509238838476e+001dB,8.51281313317565e+001°)
2.08929613085389e+001	(-2.55310684685310e+001dB,8.51169547558599e+001°)
2.09411245585075e+001	(-2.55112137157402e+001dB,8.51057527890895e+001°)
2.09893988362338e+001	(-2.54913596284889e+001dB,8.50945253754794e+001°)
2.10377843976633e+001	(-2.54715062098041e+001dB,8.50832724589517e+001°)
2.10862814993314e+001	(-2.54516534627262e+001dB,8.50719939833171e+001°)
2.11348903983650e+001	(-2.54318013903099e+001dB,8.50606898922746e+001°)
2.11836113524835e+001	(-2.54119499956229e+001dB,8.50493601294111e+001°)
2.12324446200007e+001	(-2.53920992817466e+001dB,8.50380046382013e+001°)
2.12813904598256e+001	(-2.53722492517769e+001dB,8.50266233620079e+001°)
2.13304491314643e+001	(-2.53523999088228e+001dB,8.50152162440814e+001°)
2.13796208950208e+001	(-2.53325512560078e+001dB,8.50037832275594e+001°)
2.14289060111991e+001	(-2.53127032964690e+001dB,8.49923242554671e+001°)
2.14783047413038e+001	(-2.52928560333574e+001dB,8.49808392707171e+001°)
2.15278173472422e+001	(-2.52730094698391e+001dB,8.49693282161088e+001°)
2.15774440915251e+001	(-2.52531636090925e+001dB,8.49577910343288e+001°)
2.16271852372687e+001	(-2.52333184543123e+001dB,8.49462276679506e+001°)
2.16770410481954e+001	(-2.52134740087059e+001dB,8.49346380594341e+001°)
2.17270117886359e+001	(-2.51936302754961e+001dB,8.49230221511260e+001°)
2.17770977235300e+001	(-2.51737872579196e+001dB,8.49113798852595e+001°)
2.18272991184285e+001	(-2.51539449592275e+001dB,8.48997112039540e+001°)
2.18776162394940e+001	(-2.51341033826855e+001dB,8.48880160492151e+001°)
2.19280493535029e+001	(-2.51142625315739e+001dB,8.48762943629345e+001°)
2.19785987278467e+001	(-2.50944224091882e+001dB,8.48645460868897e+001°)
2.20292646305330e+001	(-2.50745830188377e+001dB,8.48527711627441e+001°)
2.20800473301874e+001	(-2.50547443638472e+001dB,8.48409695320469e+001°)
2.21309470960548e+001	(-2.50349064475559e+001dB,8.48291411362325e+001°)
2.21819641980006e+001	(-2.50150692733179e+001dB,8.48172859166209e+001°)
2.22330989065124e+001	(-2.49952328445029e+001dB,8.48054038144175e+001°)
2.22843514927014e+001	(-2.49753971644950e+001dB,8.47934947707126e+001°)
2.23357222283037e+001	(-2.49555622366936e+001dB,8.47815587264817e+001°)
2.23872113856818e+001	(-2.49357280645133e+001dB,8.47695956225853e+001°)
2.24388192378261e+001	(-2.49158946513840e+001dB,8.47576053997684e+001°)
2.24905460583562e+001	(-2.48960620007506e+001dB,8.47455879986608e+001°)
2.25423921215227e+001	(-2.48762301160739e+001dB,8.47335433597769e+001°)
2.25943577022082e+001	(-2.48563990008294e+001dB,8.47214714235154e+001°)
2.26464430759290e+001	(-2.48365686585092e+001dB,8.47093721301594e+001°)
2.26986485188366e+001	(-2.48167390926194e+001dB,8.46972454198760e+001°)
2.27509743077191e+001	(-2.47969103066834e+001dB,8.46850912327166e+001°)
2.28034207200025e+001	(-2.47770823042393e+001dB,8.46729095086164e+001°)
2.28559880337527e+001	(-2.47572550888410e+001dB,8.46607001873942e+001°)
2.29086765276761e+001	(-2.47374286640584e+001dB,8.46484632087528e+001°)
2.29614864811220e+001	(-2.47176030334776e+001dB,8.46361985122785e+001°)
2.30144181740834e+001	(-2.46977782007002e+001dB,8.46239060374409e+001°)
2.30674718871990e+001	(-2.46779541693442e+001dB,8.46115857235931e+001°)
2.31206479017543e+001	(-2.46581309430434e+001dB,8.45992375099714e+001°)
2.31739464996831e+001	(-2.46383085254479e+001dB,8.45868613356953e+001°)
2.32273679635694e+001	(-2.46184869202242e+001dB,8.45744571397669e+001°)
2.32809125766484e+001	(-2.45986661310552e+001dB,8.45620248610717e+001°)
2.33345806228083e+001	(-2.45788461616395e+001dB,8.45495644383776e+001°)
2.33883723865918e+001	(-2.45590270156928e+001dB,8.45370758103353e+001°)
2.34422881531975e+001	(-2.45392086969474e+001dB,8.45245589154782e+001°)
2.34963282084814e+001	(-2.45193912091517e+001dB,8.45120136922217e+001°)
2.35504928389584e+001	(-2.44995745560714e+001dB,8.44994400788641e+001°)
2.36047823318040e+001	(-2.44797587414880e+001dB,8.44868380135853e+001°)
2.36591969748558e+001	(-2.44599437692008e+001dB,8.44742074344479e+001°)
2.37137370566148e+001	(-2.44401296430254e+001dB,8.44615482793960e+001°)
2.37684028662470e+001	(-2.44203163667945e+001dB,8.44488604862560e+001°)
2.38231946935852e+001	(-2.44005039443578e+001dB,8.44361439927359e+001°)
2.38781128291300e+001	(-2.43806923795824e+001dB,8.44233987364253e+001°)
2.39331575640521e+001	(-2.43608816763522e+001dB,8.44106246547956e+001°)
2.39883291901931e+001	(-2.43410718385682e+001dB,8.43978216851995e+001°)
2.40436280000676e+001	(-2.43212628701494e+001dB,8.43849897648712e+001°)
2.40990542868642e+001	(-2.43014547750317e+001dB,8.43721288309261e+001°)
2.41546083444476e+001	(-2.42816475571680e+001dB,8.43592388203608e+001°)
2.42102904673600e+001	(-2.42618412205301e+001dB,8.43463196700530e+001°)
2.42661009508224e+001	(-2.42420357691062e+001dB,8.43333713167614e+001°)
2.43220400907364e+001	(-2.42222312069023e+001dB,8.43203936971255e+001°)
2.43781081836857e+001	(-2.42024275379428e+001dB,8.43073867476657e+001°)
2.44343055269379e+001	(-2.41826247662698e+001dB,8.42943504047829e+001°)
2.44906324184457e+001	(-2.41628228959427e+001dB,8.42812846047589e+001°)
2.45470891568485e+001	(-2.41430219310395e+001dB,8.42681892837557e+001°)
2.46036760414745e+001	(-2.41232218756562e+001dB,8.42550643778159e+001°)
2.46603933723416e+001	(-2.41034227339063e+001dB,8.42419098228623e+001°)
2.47172414501595e+001	(-2.40836245099229e+001dB,8.42287255546980e+001°)
2.47742205763310e+001	(-2.40638272078557e+001dB,8.42155115090063e+001°)
2.48313310529539e+001	(-2.40440308318743e+001dB,8.42022676213504e+001°)
2.48885731828221e+001	(-2.40242353861655e+001dB,8.41889938271735e+001°)
2.49459472694277e+001	(-2.40044408749355e+001dB,8.41756900617988e+001°)
2.50034536169625e+001	(-2.39846473024089e+001dB,8.41623562604291e+001°)
2.50610925303193e+001	(-2.39648546728287e+001dB,8.41489923581472e+001°)
2.51188643150939e+001	(-2.39450629904571e+001dB,8.41355982899151e+001°)
2.51767692775867e+001	(-2.39252722595747e+001dB,8.41221739905746e+001°)
2.52348077248039e+001	(-2.39054824844816e+001dB,8.41087193948471e+001°)
2.52929799644596e+001	(-2.38856936694962e+001dB,8.40952344373330e+001°)
2.53512863049772e+001	(-2.38659058189567e+001dB,8.40817190525123e+001°)
2.54097270554912e+001	(-2.38461189372196e+001dB,8.40681731747441e+001°)
2.54683025258485e+001	(-2.38263330286616e+001dB,8.40545967382667e+001°)
2.55270130266106e+001	(-2.38065480976782e+001dB,8.40409896771973e+001°)
2.55858588690546e+001	(-2.37867641486845e+001dB,8.40273519255323e+001°)
2.56448403651753e+001	(-2.37669811861150e+001dB,8.40136834171470e+001°)
2.57039578276867e+001	(-2.37471992144237e+001dB,8.39999840857955e+001°)
2.57632115700238e+001	(-2.37274182380843e+001dB,8.39862538651105e+001°)
2.58226019063440e+001	(-2.37076382615903e+001dB,8.39724926886037e+001°)
2.58821291515290e+001	(-2.36878592894550e+001dB,8.39587004896652e+001°)
2.59417936211862e+001	(-2.36680813262118e+001dB,8.39448772015639e+001°)
2.60015956316508e+001	(-2.36483043764134e+001dB,8.39310227574470e+001°)
2.60615354999870e+001	(-2.36285284446340e+001dB,8.39171370903402e+001°)
2.61216135439901e+001	(-2.36087535354660e+001dB,8.39032201331475e+001°)
2.61818300821879e+001	(-2.35889796535238e+001dB,8.38892718186515e+001°)
2.62421854338425e+001	(-2.35692068034409e+001dB,8.38752920795127e+001°)
2.63026799189518e+001	(-2.35494349898722e+001dB,8.38612808482699e+001°)
2.63633138582518e+001	(-2.35296642174922e+001dB,8.38472380573401e+001°)
2.64240875732175e+001	(-2.35098944909967e+001dB,8.38331636390184e+001°)
2.64850013860650e+001	(-2.34901258151015e+001dB,8.38190575254778e+001°)
2.65460556197534e+001	(-2.34703581945439e+001dB,8.38049196487692e+001°)
2.66072505979861e+001	(-2.34505916340817e+001dB,8.37907499408216e+001°)
2.66685866452128e+001	(-2.34308261384931e+001dB,8.37765483334417e+001°)
2.67300640866311e+001	(-2.34110617125782e+001dB,8.37623147583141e+001°)
2.67916832481883e+001	(-2.33912983611578e+001dB,8.37480491470012e+001°)
2.68534444565830e+001	(-2.33715360890739e+001dB,8.37337514309429e+001°)
2.69153480392671e+001	(-2.33517749011897e+001dB,8.37194215414569e+001°)
2.69773943244472e+001	(-2.33320148023897e+001dB,8.37050594097385e+001°)
2.70395836410864e+001	(-2.33122557975803e+001dB,8.36906649668605e+001°)
2.71019163189064e+001	(-2.32924978916891e+001dB,8.36762381437734e+001°)
2.71643926883888e+001	(-2.32727410896654e+001dB,8.36617788713050e+001°)
2.72270130807771e+001	(-2.32529853964801e+001dB,8.36472870801607e+001°)
2.72897778280783e+001	(-2.32332308171263e+001dB,8.36327627009230e+001°)
2.73526872630650e+001	(-2.32134773566184e+001dB,8.36182056640522e+001°)
2.74157417192767e+001	(-2.31937250199934e+001dB,8.36036158998856e+001°)
2.74789415310219e+001	(-2.31739738123100e+001dB,8.35889933386379e+001°)
2.75422870333796e+001	(-2.31542237386493e+001dB,8.35743379104012e+001°)
2.76057785622014e+001	(-2.31344748041146e+001dB,8.35596495451446e+001°)
2.76694164541130e+001	(-2.31147270138318e+001dB,8.35449281727146e+001°)
2.77332010465163e+001	(-2.30949803729484e+001dB,8.35301737228347e+001°)
2.77971326775908e+001	(-2.30752348866356e+001dB,8.35153861251058e+001°)
2.78612116862956e+001	(-2.30554905600867e+001dB,8.35005653090057e+001°)
2.79254384123713e+001	(-2.30357473985174e+001dB,8.34857112038894e+001°)
2.79898131963415e+001	(-2.30160054071670e+001dB,8.34708237389889e+001°)
2.80543363795150e+001	(-2.29962645912968e+001dB,8.34559028434135e+001°)
2.81190083039873e+001	(-2.29765249561921e+001dB,8.34409484461492e+001°)
2.81838293126424e+001	(-2.29567865071605e+001dB,8.34259604760593e+001°)
2.82487997491549e+001	(-2.29370492495336e+001dB,8.34109388618840e+001°)
2.83139199579916e+001	(-2.29173131886655e+001dB,8.33958835322406e+001°)
2.83791902844134e+001	(-2.28975783299339e+001dB,8.33807944156232e+001°)
2.84446110744770e+001	(-2.28778446787406e+001dB,8.33656714404031e+001°)
2.85101826750369e+001	(-2.28581122405104e+001dB,8.33505145348283e+001°)
2.85759054337473e+001	(-2.28383810206916e+001dB,8.33353236270241e+001°)
2.86417796990636e+001	(-2.28186510247571e+001dB,8.33200986449924e+001°)
2.87078058202447e+001	(-2.27989222582033e+001dB,8.33048395166125e+001°)
2.87739841473545e+001	(-2.27791947265500e+001dB,8.32895461696401e+001°)
2.88403150312638e+001	(-2.27594684353416e+001dB,8.32742185317084e+001°)
2.89067988236525e+001	(-2.27397433901470e+001dB,8.32588565303272e+001°)
2.89734358770110e+001	(-2.27200195965591e+001dB,8.32434600928833e+001°)
2.90402265446423e+001	(-2.27002970601951e+001dB,8.32280291466408e+001°)
2.91071711806638e+001	(-2.26805757866963e+001dB,8.32125636187402e+001°)
2.91742701400094e+001	(-2.26608557817292e+001dB,8.31970634361995e+001°)
2.92415237784311e+001	(-2.26411370509852e+001dB,8.31815285259135e+001°)
2.93089324525009e+001	(-2.26214196001794e+001dB,8.31659588146540e+001°)
2.93764965196130e+001	(-2.26017034350527e+001dB,8.31503542290698e+001°)
2.94442163379853e+001	(-2.25819885613709e+001dB,8.31347146956869e+001°)
2.95120922666616e+001	(-2.25622749849244e+001dB,8.31190401409082e+001°)
2.95801246655132e+001	(-2.25425627115290e+001dB,8.31033304910137e+001°)
2.96483138952411e+001	(-2.25228517470261e+001dB,8.30875856721606e+001°)
2.97166603173779e+001	(-2.25031420972823e+001dB,8.30718056103831e+001°)
2.97851642942896e+001	(-2.24834337681895e+001dB,8.30559902315928e+001°)
2.98538261891773e+001	(-2.24637267656654e+001dB,8.30401394615782e+001°)
2.99226463660796e+001	(-2.24440210956534e+001dB,8.30242532260053e+001°)
2.99916251898742e+001	(-2.24243167641225e+001dB,8.30083314504170e+001°)
3.00607630262800e+001	(-2.24046137770679e+001dB,8.29923740602340e+001°)
3.01300602418589e+001	(-2.23849121405108e+001dB,8.29763809807537e+001°)
3.01995172040178e+001	(-2.23652118604981e+001dB,8.29603521371515e+001°)
3.02691342810107e+001	(-2.23455129431036e+001dB,8.29442874544797e+001°)
3.03389118419403e+001	(-2.23258153944269e+001dB,8.29281868576684e+001°)
3.04088502567604e+001	(-2.23061192205939e+001dB,8.29120502715250e+001°)
3.04789498962774e+001	(-2.22864244277580e+001dB,8.28958776207345e+001°)
3.05492111321527e+001	(-2.22667310220980e+001dB,8.28796688298595e+001°)
3.06196343369044e+001	(-2.22470390098203e+001dB,8.28634238233403e+001°)
3.06902198839092e+001	(-2.22273483971579e+001dB,8.28471425254948e+001°)
3.07609681474047e+001	(-2.22076591903710e+001dB,8.28308248605189e+001°)
3.08318795024911e+001	(-2.21879713957466e+001dB,8.28144707524859e+001°)
3.09029543251335e+001	(-2.21682850195988e+001dB,8.27980801253474e+001°)
